バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER EXスコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA EXスコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
CANNON BALLERS,FIRE BALL,SPEED STAR,BEMANI Sound Team "RACER-X",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,FREEDOM,HYPER DUBSTEP,USAO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,From Time To Time,TECH HOUSE,sanodg,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,2485,1193,99,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-21 22:10
CANNON BALLERS,FUTURE is Dead,HOLIC,C-Show,7,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2210,1073,64,5,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-17 22:59
CANNON BALLERS,Get Up! feat. Kanae Asaba,TROPICAL HOUSE,MK,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,HAT TRICK,HANDZ STYLE,P*Light,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Hella Deep,FREESTYLE,MASAYOSHI IIMORI,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,1787,843,101,7,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-08-01 19:04
CANNON BALLERS,HYPE THE CORE,GABBA,DJ CHUCKY,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,2886,1380,126,15,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-25 20:01
CANNON BALLERS,I Love You,EURO TRANCE,O/iviA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,I'm Coming (2017 Version),ダンスミュージック,Pa's Lam System,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Illusionary Waterlily,EMOTIONAL RAVE EUPHORIA,DJ Noriken,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3434,1649,136,8,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-22 23:18
CANNON BALLERS,Initiation,00's TECHNO,BEMANI Sound Team "謎の勢力",4,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3739,1759,221,16,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-27 22:49
CANNON BALLERS,Let's Bounce !!,FUTURE HOUSE,BEMANI Sound Team "Sota F.",1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2185,1053,79,5,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-02 22:17
CANNON BALLERS,Life Is A Game ft.DD"ナカタ"Metal,UPTEMPO HARDCORE,RoughSketch,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3371,1613,145,4,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-07 23:24
CANNON BALLERS,LIGHTS ft. EVO+,EMO BREAKS,lapix,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,LUV DRIVE,POPCORE,RoughSketch feat.Aikapin,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,MAXIVCORD,ADMIRABLE,BEMANI Sound Team "dj TAKA",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Midnight Lady,NU 80's DISCO FUNK,Dirty Androids,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Mira,ALTERNATIVE FUGUE,Akhuta,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,n'pa pa BBQ,FUTURE TERROR,YUC'e,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2710,1307,96,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-03-09 21:06
CANNON BALLERS,NITROUS CANNON,MACHINEGUN PSYSTYLE,かめりあ,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3483,1638,207,11,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-08-01 22:42
CANNON BALLERS,No Limit 2 dAnce feat. 大山愛未,HYPER TECHNO,Y&Co.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Nothing but Theory,ULTRA JAZZFUNKTION,lapix,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2807,1371,65,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-12 16:06
CANNON BALLERS,O/D*20,TECHNO,Ryu*,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Only for now,PSYCHDELIC TRANCE,RINA SOUND PRODUCE : KAZUYA TAKASE,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Papilio ulysses,DRUMSTEP,BEMANI Sound Team "SYUNN",15,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2792,1306,180,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-17 20:08
CANNON BALLERS,Persephone,HARDSTYLE,Massive New Krew,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2842,1330,182,14,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-08-23 20:49
CANNON BALLERS,Rampage,HARDCORE,USAO,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Raspberry Railgun,PANIC FUSION,OSTER project,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3039,1440,159,3,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-03-09 20:56
CANNON BALLERS,REVOLVER,Hi-TECHDANCE,sky_delta,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Rise Circuit,DRUM'N'BASS,COSIO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,SHOX,DRUM'N'BASS,RAM,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Sleepless days,THE WORLD EVOLVE,猫叉Master feat.Mayumi Morinaga,3,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1559,771,17,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-25 22:28
CANNON BALLERS,Slipstream,FUTURE CORE,lapix,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Son， not gabba now,GABBA,Y&Co.,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,SPEED,ROCK FUSION,BEMANI Sound Team "Mutsuhiko Izumi",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,SPEED DEMON,HARDTEK,GUHROOVY feat. NO+CHIN,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,STARLIGHT JUNCTION,HEAV'NLY TRANCE,SOUND HOLIC feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Static State,ELECTRO TRANCE,Nhato,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,SUNLiGHT (IIDX Mix),TRANCE SPEED,日龍,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Temple of Anubis,PSYSTYLE,Massive New Krew,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,THE CANNONBALLER,EUROBEAT,L.E.D. feat. YURiCa/花たん,1,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,3353,1614,125,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-06-27 18:45
CANNON BALLERS,The Chase,TECH BREAKS,DJ Mass MAD Izm*,7,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,2081,951,179,4,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-05 20:35
CANNON BALLERS,The Revolution (VIP Mix),HDM,Scott Brown & M-Project,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,UMMU,OSHARave,t+pazolite,2,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,3013,1440,133,7,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-19 13:26
CANNON BALLERS,Usual Days-remix,DANCE POP,ota2,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2628,1273,82,13,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-23 17:59
CANNON BALLERS,VOX RUSH,ROTTERDAM RAVE,青龍 × sampling masters MEGA & sampling masters AYA,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,Xperanza,HYBRID HARDCORE,aran,3,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3082,1470,142,11,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-06-27 18:58
CANNON BALLERS,うさ☆かめ 大戦争！,プログレッシブ徒競走,ARM×狐夢想 feat. I've : 柚子乃 & RINA,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,エディブルフラワーの独白,HARD FRENCH,OSTER project feat. 常盤ゆう,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,シムルグの目醒め,NATURE,BEMANI Sound Team "DJ TOTTO" feat.rionos,5,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3336,1541,254,10,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-17 22:47
CANNON BALLERS,ナイトシティー・アヴァンチュール,歌謡ニューウェーブ,森永真由美,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,ハイ*ビスカス ft. Kanae Asaba,YANKEE CAR J TRANCE,Xceon,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,バ→ビ→ブ→Bomb!,電波ソング,ヒゲドライバー join. 新菜まこ & 松平なな,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,バスルーム ロマンス,CLASSIC MOTIF,BEMANI Sound Team "Saori Watanabe",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,パラドキシカル・タイムリープトライアル(Short Ver.),AKIBA-POP,MOSAIC.WAV,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,ラストセンチュリーメランコリック,FUTURE J-POP,DJ Taku aka ☆Taku Takahashi (m-flo),0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,共犯へヴンズコード,ELEGANT SWING,D-Evoke（与那嶺雅人/小日向翔）,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2222,1073,76,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-22 22:25
CANNON BALLERS,命の標本,STRANGE WORLD MUSIC,志方あきこ,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,東京神話,ORBITALIC GABBER STEP,DJ TECHNORCH feat.宇宙★海月 vs BEMANI Sound Team "U1-ASAMi",1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2748,1289,170,4,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-01 20:18
CANNON BALLERS,神謳 -RESONANCE-,Hi-MYTH,SOUND HOLIC feat. Nana Takahashi Vs.GOD PHOENIX Prim,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3904,1880,144,6,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-08-21 23:26
CANNON BALLERS,純真可憐デザイア,EMOTIONAL ROCK,BEMANI Sound Team "HuΣeR" feat.Fernweh,0,1,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
CANNON BALLERS,草原の王女-軌跡を辿って-,JOURNEY SCENE,劇団レコード,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
Rootage,& Intelligence,MEGA MIX,lapix,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,3068,1464,140,11,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-06-16 15:50
Rootage,50th Memorial Songs -Beginning Story-,ANNIVERSARY,BEMANI Sound Team,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
Rootage,50th Memorial Songs -Flagship medley-,ANNIVERSARY,BEMANI Sound Team,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,1512,731,50,1,FULLCOMBO CLEAR,AAA,10,2186,1042,102,8,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-22 19:48
Rootage,50th Memorial Songs -The BEMANI History-,ANNIVERSARY,BEMANI Sound Team,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2576,1237,102,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-01 19:30
Rootage,50th Memorial Songs -二人の時 ～under the cherry blossoms～-,ANNIVERSARY,BEMANI Sound Team,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
Rootage,A Tale Hidden In The Abyss,COMMENT OUT,BEMANI Sound Team "person09",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
Rootage,Afterimage d'automne,ASYMMETRY ART,BEMANI Sound Team "猫叉劇団",5,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2783,1315,153,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-06-30 19:31
Rootage,AGAiN,HARDCORE,DJ NAGAI,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
Rootage,Angels & Demons,DRUM & BASS,月代 彩,1,0,0,0,0,---,NO PLAY,---,5,922,454,14,0,FULLCOMBO CLEAR,AAA,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-17 20:29
Rootage,BLACK JACKAL,DANCE MUSIC,Akira Complex,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
Rootage,BLOSSOM,BLOOM TRANCE,BEMANI Sound Team "TAG",1,0,0,0,0,---,NO PLAY,---,5,1073,523,27,1,FULLCOMBO CLEAR,AAA,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-09-05 19:32
Rootage,Carmina,SYMPHONIC TRANCECORE,CANVAS feat. Quimar,13,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3616,1670,276,18,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-07 23:45
Rootage,Carry Me Away,FUTURE CORE,lapix,5,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3104,1497,110,1,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-25 22:34
Rootage,Catch Our Fire!,MARVELOUS CHEER,中島由貴,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3532,1662,208,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-03-16 22:04
Rootage,CODE:0,BIG BEAT,BEMANI Sound Team "HEXA",1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2798,1349,100,5,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-02 22:56
Rootage,CoMAAAAAAA,UPLIFTING ETHNIC,Ryu☆,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
Rootage,COSMIC CYBER,BIGCORE,BEMANI Sound Team "Captain Sonic",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
Rootage,Cranberry City ft. Luschel,GARAGE,lapix,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
Rootage,dAuntl3ss,HARDER DANCE MUSIC,DJ Noriken,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3359,1594,171,3,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-08 22:36
Rootage,Digital Skipper,HYBRID,BEMANI Sound Team "Expander",1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2208,1079,50,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-06-30 19:28
Rootage,Dr. Chemical & Killing Machine,INDUSTRIAL TECHNO,Hommarju,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3309,1612,85,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-08 22:58
Rootage,Drastic Dramatic,8BARS,KING & Princess,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3398,1641,116,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-07-14 19:54
Rootage,DRUNK MONKY,MINIMAL,DJ ODDBALL,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2226,1055,116,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-08-21 21:33
